dataset,plugin,codec,level,raw_size,compressed_size,compress_cpu,compress_wall,decompress_cpu,decompress_wall
fields.c,wflz,wflz-chunked,2,11150,5232,0.009440,0.009440,0.000027,0.000027
fields.c,yalz77,yalz77,,11150,4884,0.000658,0.000658,0.000022,0.000022
fields.c,zlib,deflate,1,11150,3647,0.000164,0.000164,0.000052,0.000052
fields.c,zlib,deflate,2,11150,3501,0.000171,0.000172,0.000050,0.000051
fields.c,zlib,deflate,3,11150,3393,0.000186,0.000186,0.000049,0.000050
fields.c,zlib,deflate,4,11150,3215,0.000218,0.000219,0.000049,0.000049
fields.c,zlib,deflate,5,11150,3140,0.000268,0.000269,0.000049,0.000049
fields.c,zlib,deflate,6,11150,3116,0.000302,0.000302,0.000048,0.000048
fields.c,zlib,deflate,7,11150,3112,0.000326,0.000327,0.000048,0.000048
fields.c,zlib,deflate,8,11150,3109,0.000352,0.000352,0.000048,0.000048
fields.c,zlib,deflate,9,11150,3109,0.000353,0.000353,0.000048,0.000048
fields.c,zlib,gzip,1,11150,3665,0.000174,0.000174,0.000058,0.000058
fields.c,zlib,gzip,2,11150,3519,0.000182,0.000182,0.000057,0.000057
fields.c,zlib,gzip,3,11150,3411,0.000196,0.000197,0.000056,0.000056
fields.c,zlib,gzip,4,11150,3233,0.000229,0.000229,0.000055,0.000055
fields.c,zlib,gzip,5,11150,3158,0.000279,0.000279,0.000055,0.000055
fields.c,zlib,gzip,6,11150,3134,0.000312,0.000313,0.000054,0.000055
fields.c,zlib,gzip,7,11150,3130,0.000337,0.000338,0.000054,0.000055
fields.c,zlib,gzip,8,11150,3127,0.000363,0.000363,0.000054,0.000054
fields.c,zlib,gzip,9,11150,3127,0.000363,0.000364,0.000054,0.000054
fields.c,zlib-ng,deflate,1,11150,3647,0.000168,0.000168,0.000057,0.000057
fields.c,zlib-ng,deflate,2,11150,3501,0.000176,0.000176,0.000055,0.000055
fields.c,zlib-ng,deflate,3,11150,3393,0.000191,0.000191,0.000054,0.000054
fields.c,zlib-ng,deflate,4,11150,3218,0.000215,0.000215,0.000053,0.000053
fields.c,zlib-ng,deflate,5,11150,3142,0.000265,0.000266,0.000052,0.000052
fields.c,zlib-ng,deflate,6,11150,3116,0.000301,0.000302,0.000051,0.000051
fields.c,zlib-ng,deflate,7,11150,3112,0.000327,0.000328,0.000051,0.000052
fields.c,zlib-ng,deflate,8,11150,3109,0.000352,0.000352,0.000051,0.000051
fields.c,zlib-ng,deflate,9,11150,3109,0.000353,0.000353,0.000051,0.000051
fields.c,zlib-ng,gzip,1,11150,3665,0.000179,0.000179,0.000064,0.000064
fields.c,zlib-ng,gzip,2,11150,3519,0.000187,0.000187,0.000062,0.000062
fields.c,zlib-ng,gzip,3,11150,3411,0.000202,0.000202,0.000060,0.000061
fields.c,zlib-ng,gzip,4,11150,3236,0.000226,0.000226,0.000060,0.000060
fields.c,zlib-ng,gzip,5,11150,3160,0.000277,0.000277,0.000059,0.000059
fields.c,zlib-ng,gzip,6,11150,3134,0.000313,0.000313,0.000058,0.000058
fields.c,zlib-ng,gzip,7,11150,3130,0.000338,0.000339,0.000058,0.000058
fields.c,zlib-ng,gzip,8,11150,3127,0.000363,0.000363,0.000058,0.000058
fields.c,zlib-ng,gzip,9,11150,3127,0.000363,0.000364,0.000058,0.000058
fields.c,zlib-ng,zlib,1,11150,3653,0.000172,0.000172,0.000057,0.000057
fields.c,zlib-ng,zlib,2,11150,3507,0.000180,0.000180,0.000055,0.000055
fields.c,zlib-ng,zlib,3,11150,3399,0.000195,0.000195,0.000053,0.000054
fields.c,zlib-ng,zlib,4,11150,3224,0.000219,0.000219,0.000053,0.000053
fields.c,zlib-ng,zlib,5,11150,3148,0.000269,0.000270,0.000052,0.000052
fields.c,zlib-ng,zlib,6,11150,3122,0.000306,0.000306,0.000051,0.000051
fields.c,zlib-ng,zlib,7,11150,3118,0.000331,0.000332,0.000051,0.000051
fields.c,zlib-ng,zlib,8,11150,3115,0.000356,0.000356,0.000051,0.000051
fields.c,zlib-ng,zlib,9,11150,3115,0.000357,0.000357,0.000051,0.000051
fields.c,zlib,zlib,1,11150,3653,0.000168,0.000169,0.000052,0.000052
fields.c,zlib,zlib,2,11150,3507,0.000176,0.000176,0.000051,0.000051
fields.c,zlib,zlib,3,11150,3399,0.000191,0.000191,0.000050,0.000050
fields.c,zlib,zlib,4,11150,3221,0.000223,0.000223,0.000049,0.000049
fields.c,zlib,zlib,5,11150,3146,0.000273,0.000273,0.000049,0.000049
fields.c,zlib,zlib,6,11150,3122,0.000307,0.000307,0.000048,0.000049
fields.c,zlib,zlib,7,11150,3118,0.000331,0.000332,0.000048,0.000049
fields.c,zlib,zlib,8,11150,3115,0.000357,0.000357,0.000048,0.000048
fields.c,zlib,zlib,9,11150,3115,0.000358,0.000358,0.000048,0.000048
fields.c,zpaq,zpaq,1,11150,4354,0.000681,0.000682,0.000236,0.000237
fields.c,zpaq,zpaq,2,11150,3999,0.001559,0.001560,0.000229,0.000229
fields.c,zpaq,zpaq,3,11150,3324,0.003494,0.003495,0.002498,0.002498
fields.c,zpaq,zpaq,4,11150,2611,0.010792,0.010793,0.011328,0.011329
fields.c,zpaq,zpaq,5,11150,2732,0.075364,0.075384,0.075474,0.075496
fields.c,zstd,zstd,10,11150,3148,0.001083,0.001083,0.000049,0.000050
fields.c,zstd,zstd,11,11150,3087,0.001210,0.001211,0.000049,0.000049
fields.c,zstd,zstd,1,11150,3602,0.000103,0.000103,0.000055,0.000055
fields.c,zstd,zstd,12,11150,3044,0.001595,0.001596,0.000049,0.000049
fields.c,zstd,zstd,13,11150,3029,0.001873,0.001874,0.000049,0.000049
fields.c,zstd,zstd,14,11150,3027,0.002133,0.002133,0.000049,0.000049
fields.c,zstd,zstd,15,11150,3026,0.002244,0.002245,0.000049,0.000049
fields.c,zstd,zstd,16,11150,3026,0.002283,0.002283,0.000049,0.000049
fields.c,zstd,zstd,17,11150,3026,0.002284,0.002284,0.000049,0.000049
fields.c,zstd,zstd,18,11150,3026,0.002398,0.002398,0.000049,0.000049
fields.c,zstd,zstd,19,11150,3026,0.002399,0.002400,0.000049,0.000049
fields.c,zstd,zstd,20,11150,3026,0.002399,0.002399,0.000049,0.000049
fields.c,zstd,zstd,21,11150,3026,0.002398,0.002398,0.000049,0.000049
fields.c,zstd,zstd,2,11150,3602,0.000103,0.000103,0.000055,0.000055
fields.c,zstd,zstd,22,11150,3026,0.002398,0.002399,0.000049,0.000049
fields.c,zstd,zstd,3,11150,3199,0.000169,0.000169,0.000050,0.000050
fields.c,zstd,zstd,4,11150,3163,0.000212,0.000212,0.000049,0.000049
fields.c,zstd,zstd,5,11150,3130,0.000268,0.000268,0.000048,0.000048
fields.c,zstd,zstd,6,11150,3126,0.000292,0.000293,0.000048,0.000048
fields.c,zstd,zstd,7,11150,3122,0.000314,0.000315,0.000047,0.000048
fields.c,zstd,zstd,8,11150,3120,0.000335,0.000335,0.000047,0.000048
fields.c,zstd,zstd,9,11150,3115,0.000716,0.000716,0.000048,0.000048
fireworks.jpeg,brieflz,brieflz,,123093,138341,0.001748,0.001748,0.000450,0.000450
fireworks.jpeg,brotli,brotli,0,123093,123098,0.000126,0.000127,0.000098,0.000098
fireworks.jpeg,brotli,brotli,10,123093,123098,0.024295,0.024297,0.000038,0.000039
fireworks.jpeg,brotli,brotli,11,123093,123098,0.094963,0.094967,0.000037,0.000038
fireworks.jpeg,brotli,brotli,1,123093,123098,0.000227,0.000228,0.000099,0.000099
fireworks.jpeg,brotli,brotli,2,123093,123098,0.000177,0.000178,0.000038,0.000039
fireworks.jpeg,brotli,brotli,3,123093,123098,0.000209,0.000210,0.000037,0.000037
fireworks.jpeg,brotli,brotli,4,123093,123098,0.000277,0.000278,0.000037,0.000038
fireworks.jpeg,brotli,brotli,5,123093,123098,0.000419,0.000419,0.000037,0.000037
fireworks.jpeg,brotli,brotli,6,123093,123098,0.000433,0.000433,0.000037,0.000037
fireworks.jpeg,brotli,brotli,7,123093,123098,0.002985,0.002987,0.000037,0.000037
fireworks.jpeg,brotli,brotli,8,123093,123098,0.000738,0.000739,0.000037,0.000037
fireworks.jpeg,brotli,brotli,9,123093,123098,0.010303,0.010304,0.000036,0.000037
fireworks.jpeg,bsc,bsc,,123093,122772,0.024347,0.024348,0.018325,0.018326
fireworks.jpeg,bzip2,bzip2,1,123093,123604,0.018058,0.018060,0.007084,0.007085
fireworks.jpeg,bzip2,bzip2,2,123093,123118,0.016860,0.016860,0.007199,0.007199
fireworks.jpeg,bzip2,bzip2,3,123093,123118,0.016790,0.016791,0.007201,0.007202
fireworks.jpeg,bzip2,bzip2,4,123093,123118,0.016791,0.016792,0.007197,0.007197
fireworks.jpeg,bzip2,bzip2,5,123093,123118,0.016796,0.016797,0.007202,0.007202
fireworks.jpeg,bzip2,bzip2,6,123093,123118,0.016790,0.016791,0.007024,0.007025
fireworks.jpeg,bzip2,bzip2,7,123093,123118,0.016787,0.016788,0.007025,0.007025
fireworks.jpeg,bzip2,bzip2,8,123093,123118,0.016793,0.016794,0.007025,0.007026
fireworks.jpeg,bzip2,bzip2,9,123093,123118,0.016794,0.016794,0.007029,0.007029
fireworks.jpeg,copy,copy,,123093,123093,0.000059,0.000059,0.000066,0.000066
fireworks.jpeg,crush,crush,0,123093,137487,0.035070,0.035072,0.002856,0.002856
fireworks.jpeg,crush,crush,1,123093,137485,0.035291,0.035302,0.002857,0.002857
fireworks.jpeg,crush,crush,2,123093,137483,0.035234,0.035241,0.002855,0.002856
fireworks.jpeg,fari,fari,,123093,123851,0.007333,0.007333,0.009189,0.009189
fireworks.jpeg,fastlz,fastlz,1,123093,126745,0.000984,0.000985,0.000163,0.000163
fireworks.jpeg,fastlz,fastlz,2,123093,126745,0.001009,0.001009,0.000161,0.000162
fireworks.jpeg,gipfeli,gipfeli,,123093,123049,0.000219,0.000219,0.000171,0.000171
fireworks.jpeg,heatshrink,heatshrink,,123093,138227,0.010386,0.010387,0.002458,0.002458
fireworks.jpeg,libdeflate,deflate,10,123093,122956,0.004126,0.004127,0.000474,0.000474
fireworks.jpeg,libdeflate,deflate,11,123093,122956,0.004504,0.004504,0.000474,0.000474
fireworks.jpeg,libdeflate,deflate,1,123093,122996,0.001965,0.001966,0.000534,0.000534
fireworks.jpeg,libdeflate,deflate,12,123093,122956,0.004881,0.004882,0.000474,0.000475
fireworks.jpeg,libdeflate,deflate,2,123093,122997,0.001966,0.001967,0.000534,0.000535
fireworks.jpeg,libdeflate,deflate,3,123093,122997,0.001964,0.001965,0.000535,0.000536
fireworks.jpeg,libdeflate,deflate,4,123093,122997,0.001969,0.001969,0.000534,0.000534
fireworks.jpeg,libdeflate,deflate,5,123093,122992,0.001943,0.001943,0.000534,0.000534
fireworks.jpeg,libdeflate,deflate,6,123093,122992,0.001941,0.001942,0.000534,0.000534
fireworks.jpeg,libdeflate,deflate,7,123093,122992,0.001942,0.001942,0.000534,0.000535
fireworks.jpeg,libdeflate,deflate,8,123093,122957,0.003738,0.003738,0.000474,0.000474
fireworks.jpeg,libdeflate,deflate,9,123093,122956,0.004120,0.004121,0.000474,0.000474
fireworks.jpeg,lz4,lz4,0,123093,123112,0.000125,0.000126,0.000094,0.000094
fireworks.jpeg,lz4,lz4,10,123093,123112,0.002728,0.002728,0.000094,0.000094
fireworks.jpeg,lz4,lz4,11,123093,123112,0.002723,0.002723,0.000093,0.000094
fireworks.jpeg,lz4,lz4,1,123093,123112,0.000125,0.000126,0.000094,0.000094
fireworks.jpeg,lz4,lz4,12,123093,123112,0.002717,0.002717,0.000094,0.000094
fireworks.jpeg,lz4,lz4,13,123093,123112,0.002717,0.002718,0.000093,0.000094
fireworks.jpeg,lz4,lz4,14,123093,123112,0.002712,0.002713,0.000094,0.000094
fireworks.jpeg,lz4,lz4,15,123093,123112,0.002721,0.002721,0.000094,0.000094
fireworks.jpeg,lz4,lz4,16,123093,123112,0.002708,0.002709,0.000094,0.000094
fireworks.jpeg,lz4,lz4,2,123093,123112,0.000125,0.000126,0.000093,0.000094
fireworks.jpeg,lz4,lz4,3,123093,123112,0.002684,0.002684,0.000093,0.000094
fireworks.jpeg,lz4,lz4,4,123093,123112,0.002727,0.002728,0.000094,0.000094
fireworks.jpeg,lz4,lz4,5,123093,123112,0.002708,0.002709,0.000094,0.000094
fireworks.jpeg,lz4,lz4,6,123093,123112,0.002716,0.002716,0.000094,0.000094
fireworks.jpeg,lz4,lz4,7,123093,123112,0.002721,0.002722,0.000093,0.000094
fireworks.jpeg,lz4,lz4,8,123093,123112,0.002726,0.002727,0.000094,0.000094
fireworks.jpeg,lz4,lz4,9,123093,123112,0.002716,0.002717,0.000094,0.000094
fireworks.jpeg,lz4,lz4-raw,10,123093,123491,0.002581,0.002582,0.000100,0.000100
fireworks.jpeg,lz4,lz4-raw,11,123093,123491,0.002568,0.002569,0.000099,0.000099
fireworks.jpeg,lz4,lz4-raw,1,123093,123577,0.000100,0.000100,0.000095,0.000095
fireworks.jpeg,lz4,lz4-raw,12,123093,123491,0.002567,0.002567,0.000098,0.000099
fireworks.jpeg,lz4,lz4-raw,13,123093,123491,0.002599,0.002599,0.000099,0.000099
fireworks.jpeg,lz4,lz4-raw,14,123093,123491,0.002570,0.002570,0.000098,0.000099
fireworks.jpeg,lz4,lz4-raw,2,123093,123556,0.000101,0.000101,0.000095,0.000095
fireworks.jpeg,lz4,lz4-raw,3,123093,123549,0.000101,0.000101,0.000095,0.000095
fireworks.jpeg,lz4,lz4-raw,4,123093,123540,0.000102,0.000103,0.000095,0.000096
fireworks.jpeg,lz4,lz4-raw,5,123093,123532,0.000103,0.000104,0.000095,0.000096
fireworks.jpeg,lz4,lz4-raw,6,123093,123526,0.000104,0.000104,0.000095,0.000096
fireworks.jpeg,lz4,lz4-raw,7,123093,123516,0.000105,0.000105,0.000096,0.000096
fireworks.jpeg,lz4,lz4-raw,8,123093,123495,0.002234,0.002235,0.000099,0.000100
fireworks.jpeg,lz4,lz4-raw,9,123093,123491,0.002564,0.002565,0.000099,0.000099
fireworks.jpeg,lzf,lzf,1,123093,126671,0.000767,0.000767,0.000195,0.000195
fireworks.jpeg,lzfse,lzfse,,123093,123105,0.002656,0.002656,0.000104,0.000105
fireworks.jpeg,lzg,lzg,1,123093,123109,0.042544,0.042546,0.000140,0.000140
fireworks.jpeg,lzg,lzg,2,123093,123109,0.042676,0.042678,0.000140,0.000140
fireworks.jpeg,lzg,lzg,3,123093,123109,0.042640,0.042658,0.000140,0.000140
fireworks.jpeg,lzg,lzg,4,123093,123109,0.042519,0.042529,0.000139,0.000140
fireworks.jpeg,lzg,lzg,5,123093,123109,0.042650,0.042652,0.000140,0.000141
fireworks.jpeg,lzg,lzg,6,123093,123109,0.043001,0.043010,0.000140,0.000140
fireworks.jpeg,lzg,lzg,7,123093,123109,0.042966,0.042968,0.000140,0.000140
fireworks.jpeg,lzg,lzg,8,123093,123109,0.043300,0.043303,0.000139,0.000140
fireworks.jpeg,lzg,lzg,9,123093,123109,0.044268,0.044272,0.000141,0.000141
fireworks.jpeg,lzham,lzham,0,123093,123103,0.024484,0.013959,0.000071,0.000072
fireworks.jpeg,lzham,lzham,1,123093,123103,0.046218,0.033090,0.000070,0.000071
fireworks.jpeg,lzham,lzham,2,123093,123103,0.046299,0.033109,0.000070,0.000070
fireworks.jpeg,lzham,lzham,3,123093,123103,0.046402,0.033207,0.000070,0.000071
fireworks.jpeg,lzham,lzham,4,123093,123103,0.042857,0.029603,0.000070,0.000070
fireworks.jpeg,lzjb,lzjb,,123093,138338,0.000503,0.000504,0.000381,0.000381
fireworks.jpeg,lzma,lzma1,1,123093,123840,0.021498,0.021500,0.007916,0.007917
fireworks.jpeg,lzma,lzma,1,123093,123853,0.021471,0.021472,0.007925,0.007926
fireworks.jpeg,lzma,lzma1,2,123093,123840,0.025994,0.025996,0.007960,0.007961
fireworks.jpeg,lzma,lzma1,3,123093,123840,0.032731,0.032732,0.008107,0.008108
fireworks.jpeg,lzma,lzma1,4,123093,123787,0.039085,0.039087,0.008084,0.008084
fireworks.jpeg,lzma,lzma1,5,123093,123787,0.049859,0.049861,0.008763,0.008764
fireworks.jpeg,lzma,lzma1,6,123093,123787,0.049837,0.049839,0.008761,0.008762
fireworks.jpeg,lzma,lzma1,7,123093,123787,0.079771,0.079778,0.009973,0.009974
fireworks.jpeg,lzma,lzma1,8,123093,123787,0.141914,0.141919,0.017806,0.017808
fireworks.jpeg,lzma,lzma1,9,123093,123787,0.227436,0.227453,0.027172,0.027175
fireworks.jpeg,lzma,lzma2,1,123093,123103,0.021511,0.021514,0.000088,0.000088
fireworks.jpeg,lzma,lzma,2,123093,123853,0.026000,0.026002,0.007970,0.007970
fireworks.jpeg,lzma,lzma2,2,123093,123103,0.026067,0.026068,0.000130,0.000131
fireworks.jpeg,lzma,lzma2,3,123093,123103,0.032748,0.032758,0.000273,0.000274
fireworks.jpeg,lzma,lzma2,4,123093,123103,0.038920,0.038924,0.000259,0.000260
fireworks.jpeg,lzma,lzma2,5,123093,123103,0.049706,0.049708,0.000966,0.000967
fireworks.jpeg,lzma,lzma2,6,123093,123103,0.049865,0.049867,0.000975,0.000976
fireworks.jpeg,lzma,lzma2,7,123093,123103,0.079812,0.079815,0.002178,0.002179
fireworks.jpeg,lzma,lzma2,8,123093,123103,0.141093,0.141098,0.009896,0.009900
fireworks.jpeg,lzma,lzma2,9,123093,123103,0.227451,0.227478,0.019364,0.019369
fireworks.jpeg,lzma,lzma,3,123093,123853,0.032811,0.032813,0.008122,0.008122
fireworks.jpeg,lzma,lzma,4,123093,123800,0.039021,0.039023,0.008088,0.008089
fireworks.jpeg,lzma,lzma,5,123093,123800,0.049761,0.049772,0.008769,0.008770
fireworks.jpeg,lzma,lzma,6,123093,123800,0.049945,0.049949,0.008759,0.008760
fireworks.jpeg,lzma,lzma,7,123093,123800,0.079901,0.079904,0.009969,0.009970
fireworks.jpeg,lzma,lzma,8,123093,123800,0.141268,0.141282,0.017729,0.017732
fireworks.jpeg,lzma,lzma,9,123093,123800,0.227448,0.227455,0.027196,0.027202
fireworks.jpeg,lzma,xz,1,123093,123160,0.021824,0.021826,0.000215,0.000215
fireworks.jpeg,lzma,xz,2,123093,123160,0.026282,0.026284,0.000258,0.000259
fireworks.jpeg,lzma,xz,3,123093,123160,0.033026,0.033033,0.000403,0.000404
fireworks.jpeg,lzma,xz,4,123093,123160,0.039123,0.039138,0.000398,0.000398
fireworks.jpeg,lzma,xz,5,123093,123160,0.049976,0.049978,0.001093,0.001094
fireworks.jpeg,lzma,xz,6,123093,123160,0.049897,0.049899,0.001104,0.001105
fireworks.jpeg,lzma,xz,7,123093,123160,0.079880,0.079885,0.002306,0.002308
fireworks.jpeg,lzma,xz,8,123093,123160,0.141301,0.141306,0.010059,0.010064
fireworks.jpeg,lzma,xz,9,123093,123160,0.227470,0.227536,0.019478,0.019481
fireworks.jpeg,lzo,lzo1b,1,123093,123241,0.001419,0.001419,0.000115,0.000115
fireworks.jpeg,lzo,lzo1c,1,123093,123228,0.001677,0.001677,0.000113,0.000113
fireworks.jpeg,lzo,lzo1f,1,123093,123516,0.001757,0.001757,0.000120,0.000120
fireworks.jpeg,lzo,lzo1x,1,123093,123515,0.000118,0.000118,0.000109,0.000110
fireworks.jpeg,lzo,lzo1y,1,123093,123514,0.000119,0.000120,0.000110,0.000110
fireworks.jpeg,lzo,lzo1z,999,123093,123552,0.011184,0.011185,0.000112,0.000112
fireworks.jpeg,miniz,zlib,1,123093,123031,0.001260,0.001260,0.000671,0.000672
fireworks.jpeg,miniz,zlib,2,123093,122910,0.004447,0.004447,0.000282,0.000282
fireworks.jpeg,miniz,zlib,3,123093,122910,0.004461,0.004461,0.000282,0.000283
fireworks.jpeg,miniz,zlib,4,123093,122904,0.004472,0.004473,0.000281,0.000282
fireworks.jpeg,miniz,zlib,5,123093,122904,0.004471,0.004471,0.000281,0.000281
fireworks.jpeg,miniz,zlib,6,123093,122904,0.004474,0.004474,0.000281,0.000281
fireworks.jpeg,miniz,zlib,7,123093,122904,0.004475,0.004476,0.000282,0.000282
fireworks.jpeg,miniz,zlib,8,123093,122904,0.004468,0.004469,0.000281,0.000281
fireworks.jpeg,miniz,zlib,9,123093,122904,0.004472,0.004473,0.000281,0.000282
fireworks.jpeg,ms-compress,lznt1,,123093,123155,0.006715,0.006716,0.000071,0.000071
fireworks.jpeg,ms-compress,xpress,,123093,137962,0.001580,0.001580,0.000158,0.000159
fireworks.jpeg,ms-compress,xpress-huffman,,123093,123553,0.003600,0.003601,0.000748,0.000748
fireworks.jpeg,ncompress,compress,,123093,158649,0.001880,0.001880,0.001266,0.001266
fireworks.jpeg,quicklz,quicklz,,123093,123102,0.000327,0.000327,0.000106,0.000107
fireworks.jpeg,snappy,snappy,,123093,123034,0.000122,0.000122,0.000107,0.000107
fireworks.jpeg,wflz,wflz,1,123093,124976,0.001131,0.001132,0.000108,0.000108
fireworks.jpeg,wflz,wflz,2,123093,124976,3.328843,3.328889,0.000107,0.000108
fireworks.jpeg,wflz,wflz-chunked,1,123093,125248,0.000873,0.000874,0.000107,0.000107
fireworks.jpeg,wflz,wflz-chunked,2,123093,125248,0.141267,0.141270,0.000107,0.000107
fireworks.jpeg,yalz77,yalz77,,123093,123034,0.006947,0.006948,0.000051,0.000051
fireworks.jpeg,zlib,deflate,1,123093,122819,0.003403,0.003403,0.000145,0.000145
fireworks.jpeg,zlib,deflate,2,123093,122819,0.003405,0.003405,0.000144,0.000145
fireworks.jpeg,zlib,deflate,3,123093,122819,0.003411,0.003411,0.000145,0.000145
fireworks.jpeg,zlib,deflate,4,123093,122822,0.003393,0.003394,0.000143,0.000143
fireworks.jpeg,zlib,deflate,5,123093,122817,0.003396,0.003397,0.000143,0.000143
fireworks.jpeg,zlib,deflate,6,123093,122817,0.003392,0.003392,0.000143,0.000143
fireworks.jpeg,zlib,deflate,7,123093,122817,0.003395,0.003395,0.000143,0.000143
fireworks.jpeg,zlib,deflate,8,123093,122817,0.003393,0.003393,0.000143,0.000143
fireworks.jpeg,zlib,deflate,9,123093,122817,0.003404,0.003405,0.000143,0.000143
fireworks.jpeg,zlib,gzip,1,123093,122837,0.003496,0.003497,0.000249,0.000249
fireworks.jpeg,zlib,gzip,2,123093,122837,0.003514,0.003514,0.000249,0.000249
fireworks.jpeg,zlib,gzip,3,123093,122837,0.003512,0.003513,0.000249,0.000249
fireworks.jpeg,zlib,gzip,4,123093,122840,0.003509,0.003510,0.000247,0.000247
fireworks.jpeg,zlib,gzip,5,123093,122835,0.003496,0.003496,0.000247,0.000247
fireworks.jpeg,zlib,gzip,6,123093,122835,0.003507,0.003508,0.000246,0.000247
fireworks.jpeg,zlib,gzip,7,123093,122835,0.003516,0.003516,0.000247,0.000247
fireworks.jpeg,zlib,gzip,8,123093,122835,0.003502,0.003503,0.000247,0.000247
fireworks.jpeg,zlib,gzip,9,123093,122835,0.003523,0.003523,0.000246,0.000247
fireworks.jpeg,zlib-ng,deflate,1,123093,122819,0.003376,0.003377,0.000140,0.000141
fireworks.jpeg,zlib-ng,deflate,2,123093,122819,0.003377,0.003377,0.000141,0.000141
fireworks.jpeg,zlib-ng,deflate,3,123093,122819,0.003379,0.003380,0.000141,0.000141
fireworks.jpeg,zlib-ng,deflate,4,123093,122822,0.003412,0.003412,0.000140,0.000140
fireworks.jpeg,zlib-ng,deflate,5,123093,122817,0.003415,0.003416,0.000139,0.000140
fireworks.jpeg,zlib-ng,deflate,6,123093,122817,0.003419,0.003420,0.000139,0.000139
fireworks.jpeg,zlib-ng,deflate,7,123093,122817,0.003409,0.003409,0.000139,0.000140
fireworks.jpeg,zlib-ng,deflate,8,123093,122817,0.003418,0.003418,0.000139,0.000140
fireworks.jpeg,zlib-ng,deflate,9,123093,122817,0.003414,0.003414,0.000139,0.000140
fireworks.jpeg,zlib-ng,gzip,1,123093,122837,0.003488,0.003488,0.000248,0.000248
fireworks.jpeg,zlib-ng,gzip,2,123093,122837,0.003502,0.003503,0.000249,0.000249
fireworks.jpeg,zlib-ng,gzip,3,123093,122837,0.003513,0.003514,0.000248,0.000249
fireworks.jpeg,zlib-ng,gzip,4,123093,122840,0.003531,0.003532,0.000247,0.000247
fireworks.jpeg,zlib-ng,gzip,5,123093,122835,0.003520,0.003520,0.000247,0.000247
fireworks.jpeg,zlib-ng,gzip,6,123093,122835,0.003539,0.003539,0.000247,0.000247
fireworks.jpeg,zlib-ng,gzip,7,123093,122835,0.003538,0.003539,0.000246,0.000247
fireworks.jpeg,zlib-ng,gzip,8,123093,122835,0.003549,0.003549,0.000246,0.000247
fireworks.jpeg,zlib-ng,gzip,9,123093,122835,0.003532,0.003532,0.000246,0.000246
fireworks.jpeg,zlib-ng,zlib,1,123093,122825,0.003437,0.003438,0.000173,0.000174
fireworks.jpeg,zlib-ng,zlib,2,123093,122825,0.003440,0.003441,0.000174,0.000174
fireworks.jpeg,zlib-ng,zlib,3,123093,122825,0.003442,0.003443,0.000174,0.000174
fireworks.jpeg,zlib-ng,zlib,4,123093,122828,0.003464,0.003465,0.000173,0.000173
fireworks.jpeg,zlib-ng,zlib,5,123093,122823,0.003452,0.003452,0.000171,0.000172
fireworks.jpeg,zlib-ng,zlib,6,123093,122823,0.003457,0.003458,0.000172,0.000173
fireworks.jpeg,zlib-ng,zlib,7,123093,122823,0.003474,0.003475,0.000172,0.000173
fireworks.jpeg,zlib-ng,zlib,8,123093,122823,0.003467,0.003468,0.000172,0.000173
fireworks.jpeg,zlib-ng,zlib,9,123093,122823,0.003460,0.003460,0.000172,0.000173
fireworks.jpeg,zlib,zlib,1,123093,122825,0.003433,0.003434,0.000183,0.000183
fireworks.jpeg,zlib,zlib,2,123093,122825,0.003444,0.003445,0.000183,0.000183
fireworks.jpeg,zlib,zlib,3,123093,122825,0.003448,0.003448,0.000183,0.000183
fireworks.jpeg,zlib,zlib,4,123093,122828,0.003445,0.003445,0.000182,0.000182
fireworks.jpeg,zlib,zlib,5,123093,122823,0.003446,0.003446,0.000181,0.000182
fireworks.jpeg,zlib,zlib,6,123093,122823,0.003438,0.003438,0.000181,0.000182
fireworks.jpeg,zlib,zlib,7,123093,122823,0.003447,0.003448,0.000182,0.000182
fireworks.jpeg,zlib,zlib,8,123093,122823,0.003437,0.003438,0.000182,0.000182
fireworks.jpeg,zlib,zlib,9,123093,122823,0.003451,0.003452,0.000182,0.000182
fireworks.jpeg,zpaq,zpaq,1,123093,123512,0.005695,0.005696,0.003222,0.003222
fireworks.jpeg,zpaq,zpaq,2,123093,123509,0.013809,0.013809,0.003223,0.003223
fireworks.jpeg,zpaq,zpaq,3,123093,122241,0.051157,0.051159,0.046842,0.046844
fireworks.jpeg,zpaq,zpaq,4,123093,121612,0.112080,0.112085,0.121103,0.121111
fireworks.jpeg,zpaq,zpaq,5,123093,121597,0.505081,0.505104,0.508448,0.508471
fireworks.jpeg,zstd,zstd,10,123093,123108,0.000927,0.000928,0.000038,0.000039
fireworks.jpeg,zstd,zstd,11,123093,123108,0.000928,0.000928,0.000038,0.000039
fireworks.jpeg,zstd,zstd,1,123093,123108,0.000395,0.000396,0.000101,0.000101
fireworks.jpeg,zstd,zstd,12,123093,123108,0.000927,0.000927,0.000038,0.000038
fireworks.jpeg,zstd,zstd,13,123093,123108,0.003152,0.003153,0.000038,0.000039
fireworks.jpeg,zstd,zstd,14,123093,123108,0.006824,0.006825,0.000040,0.000040
fireworks.jpeg,zstd,zstd,15,123093,123108,0.006825,0.006826,0.000039,0.000039
fireworks.jpeg,zstd,zstd,16,123093,123108,0.006431,0.006431,0.000038,0.000039
fireworks.jpeg,zstd,zstd,17,123093,123108,0.006452,0.006452,0.000038,0.000039
